symbol,publishedDate,title,image,site,text,url
ULTA,2024-11-27 07:02:26,Ulta Beauty: The Market Has It Wrong (Rating Upgrade),https://images.financialmodelingprep.com/news/ulta-beauty-the-market-has-it-wrong-rating-upgrade-20241127.jpg,seekingalpha.com,"Despite a lackluster year and a 31% YTD decline, I upgrade Ulta Beauty stock to a strong buy, citing market pessimism and undervaluation. ULTA's resilient business, operational excellence, and shareholder-friendly strategies remain unchanged, making it a compelling long-term investment. Valuation metrics and reverse DCF analysis indicate ULTA is over 25% undervalued, with a fair value closer to $450-$500.",https://seekingalpha.com/article/4740616-ulta-beauty-the-market-has-it-wrong-rating-upgrade
ULTA,2024-11-26 18:46:04,Ulta Beauty (ULTA) Stock Declines While Market Improves: Some Information for Investors,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-declines-while-market-improves-some-20241126.jpg,zacks.com,"Ulta Beauty (ULTA) reachead $360.47 at the closing of the latest trading day, reflecting a -0.6% change compared to its last close.",https://www.zacks.com/stock/news/2375681/ulta-beauty-ulta-stock-declines-while-market-improves-some-information-for-investors?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2375681
ULTA,2024-11-25 22:15:51,"Vanity Stocks Nu-Skin (NUS), ULTA, HIMS Offer Upside Potential",https://images.financialmodelingprep.com/news/vanity-stocks-nuskin-nus-ulta-hims-offer-upside-potential-20241125.jpg,seeitmarket.com,"With such a great start to the holiday week, we could not help but gloat a little about the stocks I have mentioned related to the diet drugs, or what I call the “vanity” trade.",https://www.seeitmarket.com/vanity-stocks-nu-skin-nus-ulta-hims-offer-upside-potential/
ULTA,2024-11-25 17:34:58,Ulta Beauty: What To Think Of Berkshire's Short Holding Period,https://images.financialmodelingprep.com/news/ulta-beauty-what-to-think-of-berkshires-short-holding-period-20241125.jpg,seekingalpha.com,"Ulta Beauty's stock has declined as Berkshire Hathaway sold its stake, raising concerns for other investors. Recent results show weakening consumer demand and flat to negative sales growth projections for 2024. Despite recent weakness, Ulta's two-year comparable sales are still strong, but future growth may be limited due to U.S. market saturation.",https://seekingalpha.com/article/4740188-ulta-beauty-what-to-think-of-berkshires-short-holding-period
ULTA,2024-11-25 12:05:14,"The Big 3: BA, DELL, ULTA",https://images.financialmodelingprep.com/news/the-big-3-ba-dell-ulta-20241125.jpg,youtube.com,"A bullish Joel Hawthorne helps break down today's Big 3 in Boeing (BA), Dell Technologies (DELL), and Ulta Beauty (ULTA). Joel's bullishness hinges on company comeback stories.",https://www.youtube.com/watch?v=NmIPrMZKvnE
ULTA,2024-11-24 05:45:00,Warren Buffett's Berkshire Hathaway Just Sold Shares of 2 Companies. Here's Why I (Humbly) Disagree and Expect Both Stocks to Go Up From Here.,https://images.financialmodelingprep.com/news/warren-buffetts-berkshire-hathaway-just-sold-shares-of-2-companies-20241124.jpg,fool.com,Warren Buffett bought Berkshire Hathaway (BRK.A 0.99%) (BRK.B 0.95%) about 60 years ago. At the time the business was in decline and the purchase seemed like folly.,https://www.fool.com/investing/2024/11/24/warren-buffetts-berkshire-hathaway-just-sold-share/
ULTA,2024-11-21 16:05:00,"Ulta Beauty to Report Third Quarter Fiscal 2024 Results on December 5, 2024",https://images.financialmodelingprep.com/news/ulta-beauty-to-report-third-quarter-fiscal-2024-results-on-20241121.jpg,businesswire.com,"BOLINGBROOK, Ill.--(BUSINESS WIRE)--Ulta Beauty to Report Third Quarter Fiscal 2024 Results on December 5, 2024.",https://www.businesswire.com/news/home/20241121549355/en/Ulta-Beauty-to-Report-Third-Quarter-Fiscal-2024-Results-on-December-5-2024/
ULTA,2024-11-17 18:37:00,Warren Buffett Just Trimmed His Stake in Ulta Beauty Stock. Time to Sell?,https://images.financialmodelingprep.com/news/warren-buffett-just-trimmed-his-stake-in-ulta-beauty-20241117.jpg,fool.com,Warren Buffett Just Trimmed His Stake in Ulta Beauty Stock. Time to Sell?,https://www.fool.com/investing/2024/11/17/warren-buffett-just-trimmed-stake-in-ulta-beauty-s/
ULTA,2024-11-16 08:00:00,The 3 Smartest Buffett Stocks to Buy Right Now,https://images.financialmodelingprep.com/news/the-3-smartest-buffett-stocks-to-buy-right-now-20241116.jpg,fool.com,The 3 Smartest Buffett Stocks to Buy Right Now,https://www.fool.com/investing/2024/11/16/the-3-smartest-buffett-stocks-to-buy-right-now/
ULTA,2024-11-15 09:19:00,Ulta Beauty Stock Drops. Berkshire Soured on the Shares Quickly.,https://images.financialmodelingprep.com/news/ulta-beauty-stock-drops-berkshire-soured-on-the-shares-20241115.jpg,barrons.com,"Berkshire sold 666,000 shares of the cosmetics retailer in the third quarter, nearly all the stake it had accumulated in the prior period.",https://www.barrons.com/articles/ulta-beauty-stock-berkshire-hathaway-34f5e943
ULTA,2024-11-12 07:04:17,Ulta Beauty: Buy Now Before It Hits $500 Again,https://images.financialmodelingprep.com/news/ulta-beauty-buy-now-before-it-hits-500-again-20241112.jpg,seekingalpha.com,"Ulta Beauty's stock has dropped 22% YTD, but it remains attractive with a modest valuation and good growth potential from store expansions, loyalty programs, share repurchases, and industry growth. I've downgraded the stock from a ""Strong Buy"" to a ""Buy"" based on a combination of a higher share price since I last wrote about it and lower EPS estimates. ULTA plans to open 200 new stores, expand into Mexico, and increase loyalty members, driving future growth and potential share price recovery to $500+.",https://seekingalpha.com/article/4736277-ulta-beauty-buy-now-before-it-hits-500-again
ULTA,2024-11-12 05:13:15,I'm Finally Buying Ulta Beauty's Bold Transition Phase (Rating Upgrade),https://images.financialmodelingprep.com/news/im-finally-buying-ulta-beautys-bold-transition-phase-rating-20241112.jpg,seekingalpha.com,"I have upgraded Ulta Beauty stock to a Buy rating due to promising store expansion plans and undervaluation by the market. ULTA's shift towards aggressive store expansion, including geographical growth into Mexico, is expected to boost future growth beyond conservative management targets. Despite current market pessimism, I believe Ulta can overachieve 4-6% revenue growth, making its shares undervalued by approximately 14-15%.",https://seekingalpha.com/article/4736253-ulta-beauty-stock-bold-transition-phase-buy-now
ULTA,2024-11-11 18:50:25,Ulta Beauty (ULTA) Stock Sinks As Market Gains: Here's Why,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-sinks-as-market-gains-heres-20241111.jpg,zacks.com,"Ulta Beauty (ULTA) reachead $380.54 at the closing of the latest trading day, reflecting a -1.23% change compared to its last close.",https://www.zacks.com/stock/news/2368467/ulta-beauty-ulta-stock-sinks-as-market-gains-here-s-why?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2368467
ULTA,2024-11-05 18:51:20,Ulta Beauty (ULTA) Stock Sinks As Market Gains: Here's Why,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-sinks-as-market-gains-heres-20241105.jpg,zacks.com,"In the latest trading session, Ulta Beauty (ULTA) closed at $382.91, marking a -0.26% move from the previous day.",https://www.zacks.com/stock/news/2364751/ulta-beauty-ulta-stock-sinks-as-market-gains-here-s-why?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2364751
ULTA,2024-11-01 14:28:15,"Ulta Beauty will be 'negative' this quarter, says D.A. Davidson's Michael Baker",https://images.financialmodelingprep.com/news/ulta-beauty-will-be-negative-this-quarter-says-da-20241101.jpg,youtube.com,"Michael Baker, senior research analyst at D.A. Davidson, joins CNBC's 'The Exchange' to discuss retail earnings and stocks, trends he sees in consumer spending, and more.",https://www.youtube.com/watch?v=kMMOFhKNSEM
ULTA,2024-10-28 18:56:37,Ulta Beauty (ULTA) Surpasses Market Returns: Some Facts Worth Knowing,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-surpasses-market-returns-some-facts-worth-20241028.jpg,zacks.com,"Ulta Beauty (ULTA) reachead $380.08 at the closing of the latest trading day, reflecting a +1.82% change compared to its last close.",https://www.zacks.com/stock/news/2359066/ulta-beauty-ulta-surpasses-market-returns-some-facts-worth-knowing?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2359066
ULTA,2024-10-26 08:00:00,3 Warren Buffett Stocks That Are Screaming Buys Right Now,https://images.financialmodelingprep.com/news/3-warren-buffett-stocks-that-are-screaming-buys-right-20241026.jpg,fool.com,These companies offer investors excellent value and return prospects.,https://www.fool.com/investing/2024/10/26/3-warren-buffett-stocks-screaming-buys-now/
ULTA,2024-10-26 03:54:00,Billionaire Investors Warren Buffett and Ken Griffin Are Piling Into This Beauty Stock. Is it a Buy?,https://images.financialmodelingprep.com/news/billionaire-investors-warren-buffett-and-ken-griffin-are-piling-20241026.jpg,fool.com,Both top investors spied opportunity in the Ulta sell-off.,https://www.fool.com/investing/2024/10/26/billionaire-investors-warren-buffett-and-ken-griff/
ULTA,2024-10-25 10:05:28,Investors Heavily Search Ulta Beauty Inc. (ULTA): Here is What You Need to Know,https://images.financialmodelingprep.com/news/investors-heavily-search-ulta-beauty-inc-ulta-here-is-20241025.jpg,zacks.com,"Recently, Zacks.com users have been paying close attention to Ulta (ULTA). This makes it worthwhile to examine what the stock has in store.",https://www.zacks.com/stock/news/2357581/investors-heavily-search-ulta-beauty-inc-ulta-here-is-what-you-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2357581
ULTA,2024-10-24 07:00:00,Ulta Beauty Partners with Rokt Ahead of Holiday Season to Expand Its Retail Media Network and Elevate the Guest Experience,https://images.financialmodelingprep.com/news/ulta-beauty-partners-with-rokt-ahead-of-holiday-season-20241024.jpg,prnewswire.com,"Partnership Enables UB Media to Add Non-Endemic Ads to Its Ecosystem for the First Time NEW YORK , Oct. 24, 2024 /PRNewswire/ -- Rokt , the leading ecommerce company using machine learning and AI to make the shopping experience more relevant to each customer, today announced it has partnered with Ulta Beauty, Inc. (NASDAQ: ULTA) to expand the beauty company's retail media network and elevate the guest experience ahead of the 2024 holiday season. Under the partnership, UB Media will add non-endemic ads to its advertising ecosystem for the first time, enabling brands whose products and services are not sold online by Ulta Beauty itself to present highly relevant offers and messages to the company's guests in the Transaction Moment™.",https://www.prnewswire.com/news-releases/ulta-beauty-partners-with-rokt-ahead-of-holiday-season-to-expand-its-retail-media-network-and-elevate-the-guest-experience-302285832.html
ULTA,2024-10-21 18:56:19,Ulta Beauty (ULTA) Advances While Market Declines: Some Information for Investors,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-advances-while-market-declines-some-information-20241021.jpg,zacks.com,"Ulta Beauty (ULTA) closed at $369.20 in the latest trading session, marking a +0.08% move from the prior day.",https://www.zacks.com/stock/news/2354379/ulta-beauty-ulta-advances-while-market-declines-some-information-for-investors?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2354379
ULTA,2024-10-21 06:49:43,Ulta Beauty: Investor Day Unveils Long-Term Value,https://images.financialmodelingprep.com/news/ulta-beauty-investor-day-unveils-longterm-value-20241021.jpg,seekingalpha.com,"Ulta Beauty projects double-digit EPS growth by 2026, despite weak guidance for FY2024 and FY2025 and a period of increased investments. The long-term vision includes over 1,800 stores in the USA and expansion into Mexico in 2025 to establish a franchising model. Investments in store expansion are expected to yield +20% returns, with 70% of capital expenditures focused on store presence, up from 50%.",https://seekingalpha.com/article/4727987-ulta-beauty-stock-investor-day-long-term-value
ULTA,2024-10-17 13:58:16,"Ulta Beauty Faces 'Transitional' FY25, May Fall Short Of Long-Term Targets: Analyst",https://images.financialmodelingprep.com/news/ulta-beauty-faces-transitional-fy25-may-fall-short-of-20241017.jpg,benzinga.com,"BofA Securities analyst Lorraine Hutchinson reiterated the Neutral rating on Ulta Beauty, Inc. ULTA with a price objective of $380.",https://www.benzinga.com/analyst-ratings/analyst-color/24/10/41388510/ulta-beauty-faces-transitional-fy25-may-fall-short-of-long-term-targets-analyst
ULTA,2024-10-17 13:31:18,"Is Ulta Beauty Stock a Buy, Sell or Hold at a 15.3X P/E Multiple?",https://images.financialmodelingprep.com/news/is-ulta-beauty-stock-a-buy-sell-or-hold-20241017.jpg,zacks.com,"ULTA is grappling with challenges like shifting consumer behavior toward value-driven spending and increased competition, which are eroding its market share.",https://www.zacks.com/stock/news/2352613/is-ulta-beauty-stock-a-buy-sell-or-hold-at-a-15-3x-p-e-multiple?cid=CS-STOCKNEWSAPI-FT-analyst_blog|most_popular_stocks-2352613
ULTA,2024-10-17 12:57:35,Ulta Aims for 50 Million Loyalty Members and 200 New Stores,https://images.financialmodelingprep.com/news/ulta-aims-for-50-million-loyalty-members-and-200-20241017.jpg,pymnts.com,"Ulta Beauty plans to open 200 new stores as part of a long-term strategy announced this week. At its investors' day Wednesday (Oct. 16), the beauty retailer said it hopes to open the new locations over the next three years, bringing its store count to more than 1,800, according to a press release.",https://www.pymnts.com/news/retail/2024/ulta-aims-50-million-loyalty-members-200-new-stores/
ULTA,2024-10-17 11:46:16,ULTA's Strategic Priorities and Future Goals Unveiled: Key Takeaways,https://images.financialmodelingprep.com/news/ultas-strategic-priorities-and-future-goals-unveiled-key-takeaways-20241017.jpg,zacks.com,"Ulta Beauty announces an ambitious strategic plan and new long-term financial targets, alongside authorizing a new share repurchase plan.",https://www.zacks.com/stock/news/2352449/ulta-s-strategic-priorities-and-future-goals-unveiled-key-takeaways?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_corporate_actions-2352449
ULTA,2024-10-17 05:30:00,Ulta Beauty's New Chapter: Aging Gracefully,https://images.financialmodelingprep.com/news/ulta-beautys-new-chapter-aging-gracefully-20241017.jpg,wsj.com,"The beauty retailer expects slower growth, but the underlying business still has a lot of appeal.",https://www.wsj.com/articles/ulta-beautys-new-chapter-aging-gracefully-3df77323
ULTA,2024-10-16 11:55:56,Ulta Beauty plans to open 200 stores over 3 years as part of growth strategy,https://images.financialmodelingprep.com/news/ulta-beauty-plans-to-open-200-stores-over-3-20241016.jpg,foxbusiness.com,"Ulta Beauty outlined its long-term financial goals on Wednesday, including plans to open 200 stores over the next three years. It maintained its guidance for fiscal year 2024.",https://www.foxbusiness.com/retail/ulta-beauty-plans-open-200-stores-over-3-years-part-growth-strategy
ULTA,2024-10-16 10:14:16,Ulta Beauty shares fall as company sees 'headwinds' in beauty industry,https://images.financialmodelingprep.com/news/ulta-beauty-shares-fall-as-company-sees-headwinds-in-20241016.jpg,cnbc.com,"Ulta Beauty shares fell on Wednesday, as the company stuck by its current forecast and shared its longer-term financial targets. The beauty retailer's CEO Dave Kimbell said the company is facing stiffer competition and a more dynamic consumer backdrop.",https://www.cnbc.com/2024/10/16/ulta-beauty-shares-fall-as-company-sees-headwinds-in-beauty-industry.html
ULTA,2024-10-16 08:25:00,Ulta Beauty unveils $3 billion share buyback program and plans to open 200 new stores in next three years,https://images.financialmodelingprep.com/news/ulta-beauty-unveils-3-billion-share-buyback-program-and-20241016.jpg,marketwatch.com,Ulta Beauty Inc. announced a new $3 billion share buyback authorization on Wednesday and said it plans to open 200 new stores over the next three years.,https://www.marketwatch.com/story/ulta-beauty-unveils-3-billion-share-buyback-program-and-plans-to-open-200-new-stores-in-next-three-years-c1065bfe
ULTA,2024-10-14 18:56:52,Ulta Beauty (ULTA) Stock Slides as Market Rises: Facts to Know Before You Trade,https://images.financialmodelingprep.com/news/ulta-beauty-ulta-stock-slides-as-market-rises-facts-to-20241014.jpg,zacks.com,"Ulta Beauty (ULTA) closed at $369.32 in the latest trading session, marking a -0.34% move from the prior day.",https://www.zacks.com/stock/news/2350266/ulta-beauty-ulta-stock-slides-as-market-rises-facts-to-know-before-you-trade?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2350266
ULTA,2024-10-12 11:40:00,2 Magnificent Stocks to Buy That Are Near 52-Week Lows,https://images.financialmodelingprep.com/news/2-magnificent-stocks-to-buy-that-are-near-52week-20241012.jpg,fool.com,A discounted stock can present an opportunity when there's a quality business behind it.,https://www.fool.com/investing/2024/10/12/2-magnificent-stocks-to-buy-that-are-near-52-week/
ULTA,2024-10-11 08:30:00,This Ridiculously Cheap Warren Buffett Stock Could Make You Richer,https://images.financialmodelingprep.com/news/this-ridiculously-cheap-warren-buffett-stock-could-make-you-20241011.jpg,fool.com,"It's a new Buffett stock, and it's the right time to buy.",https://www.fool.com/investing/2024/10/11/this-ridiculously-cheap-warren-buffett-stock-could/
ULTA,2024-10-11 04:35:47,Ulta Beauty: A Compelling Investment In An Expensive Market,https://images.financialmodelingprep.com/news/ulta-beauty-a-compelling-investment-in-an-expensive-market-20241011.jpg,seekingalpha.com,"I'm initiating Ulta Beauty at a buy rating with a $448 price target, or ~25% upside from current levels. The stock is down more than 25% this year on self-inflicted problems, including an ERP mess that has been since resolved and an ongoing price war between retailers. Still, the company's renewed focus on its e-commerce channel and social media marketing, plus recent acceleration in online sales, can help get Ulta back on the right path.",https://seekingalpha.com/article/4726141-ulta-beauty-stock-compelling-investment-in-an-expensive-market
ULTA,2024-10-09 08:00:21,Pick L'Oréal Over Ulta Stock?,https://images.financialmodelingprep.com/news/pick-loral-over-ulta-stock-20241009.jpg,forbes.com,"Given its better prospects, we believe that L'Oréal stock (OTCMKTS: LRLCY) is a better pick than its peer Ulta Beauty stock (NASDAQ: ULTA). LRLCY stock trades at a higher valuation multiple of 5.2x trailing revenues, versus 1.6x for ULTA stock.",https://www.forbes.com/sites/greatspeculations/2024/10/09/which-beauty-stock-is-a-better-pick--loral-or-ulta/
ULTA,2024-10-06 04:38:00,1 Growth Stock Down 34% to Buy Right Now,https://images.financialmodelingprep.com/news/1-growth-stock-down-34-to-buy-right-now-20241006.jpg,fool.com,Ulta shares are too cheap to ignore.,https://www.fool.com/investing/2024/10/06/1-growth-stock-down-34-to-buy-right-now/
ULTA,2024-10-03 08:35:18,Can Ulta Beauty Stock Bounce Back Amid Changing Market Dynamics?,https://images.financialmodelingprep.com/news/can-ulta-beauty-stock-bounce-back-amid-changing-market-20241003.jpg,zacks.com,ULTA faces several challenges as shifting consumer preferences and rising competition reshape the beauty industry.,https://www.zacks.com/stock/news/2345200/can-ulta-beauty-stock-bounce-back-amid-changing-market-dynamics?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rank_focused-2345200
ULTA,2024-09-30 08:42:24,3 Multi-Bagger Stocks to Buy Now for Explosive Growth,https://images.financialmodelingprep.com/news/3-multibagger-stocks-to-buy-now-for-explosive-growth-20240930.jpg,marketbeat.com,"Investors who need more time or knowledge to pick individual stocks tend to walk away with the high single-digit returns that the S&P 500 historically offers. However, now that the stock market is entering a new cycle of lower interest rates and steepening yield curves, it is best to pick a select few companies with the potential to outperform for the next decade.",https://www.marketbeat.com/stock-ideas/3-multi-bagger-stocks-to-buy-now-for-explosive-growth/
ULTA,2024-09-26 10:06:23,Here is What to Know Beyond Why Ulta Beauty Inc. (ULTA) is a Trending Stock,https://images.financialmodelingprep.com/news/here-is-what-to-know-beyond-why-ulta-beauty-20240926.jpg,zacks.com,"Zacks.com users have recently been watching Ulta (ULTA) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://www.zacks.com/stock/news/2341782/here-is-what-to-know-beyond-why-ulta-beauty-inc-ulta-is-a-trending-stock?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2341782
ULTA,2024-09-25 06:00:50,Why Is Estée Lauder Stock Down 75%?,https://images.financialmodelingprep.com/news/why-is-este-lauder-stock-down-75-20240925.jpg,forbes.com,"Estée Lauder stock (NYSE: EL) has had a tough year so far, with its stock falling 40%, while its peer Ulta Beauty stock (NASDAQ: ULTA) has seen a 16% decline. Estée Lauder has been struggling with falling sales and profits lately, but that appears to be priced in now, and we think EL stock looks undervalued at its levels of around $90.",https://www.forbes.com/sites/greatspeculations/2024/09/25/why-is-este-lauder-stock-down-75/
ULTA,2024-09-24 13:21:11,ULTA Beauty Trades Below 200-Day Moving Average: Time to Hold or Exit?,https://images.financialmodelingprep.com/news/ulta-beauty-trades-below-200day-moving-average-time-to-hold-20240924.jpg,zacks.com,"ULTA is encountering several challenges, including slowing beauty category growth, heightened competition, changing consumer trends and ERP system disruptions.",https://www.zacks.com/stock/news/2340747/ulta-beauty-trades-below-200-day-moving-average-time-to-hold-or-exit?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rank_focused-2340747
ULTA,2024-09-23 09:18:00,Ulta Beauty downgraded as TD Cowen cites medium-term challenges,https://images.financialmodelingprep.com/news/ulta-beauty-downgraded-as-td-cowen-cites-mediumterm-challenges-20240923.jpg,marketwatch.com,"Ulta Beauty Inc. was downgraded by TD Cowen Monday, with the analyst firm citing the increasing cost of competition for the specialty retailer.",https://www.marketwatch.com/story/ulta-beauty-downgraded-as-td-cowen-cites-medium-term-challenges-9d5a9347
ULTA,2024-09-23 07:45:00,2 Billionaire-Held Stocks to Buy Before 2025,https://images.financialmodelingprep.com/news/2-billionaireheld-stocks-to-buy-before-2025-20240923.jpg,fool.com,Ackman's Pershing Square recently invested in this top sportswear brand at its lowest valuation in years. Warren Buffett's Berkshire Hathaway may have found a gem in the $100 billion cosmetics industry.,https://www.fool.com/investing/2024/09/23/2-billionaire-held-stocks-to-buy-before-2025/
ULTA,2024-09-19 16:01:11,Follow Warren Buffett With These Stocks and ETFs,https://images.financialmodelingprep.com/news/follow-warren-buffett-with-these-stocks-and-etfs-20240919.jpg,zacks.com,Buffett took new positions in two stocks during Q2 and increased his stakes in several other stocks.,https://www.zacks.com/stock/news/2338764/follow-warren-buffett-with-these-stocks-and-etfs?cid=CS-STOCKNEWSAPI-FT-etf_news_and_commentary-2338764
ULTA,2024-09-18 09:07:06,Bottom Fishing Ulta Beauty With Buffett (Technical Analysis),https://images.financialmodelingprep.com/news/bottom-fishing-ulta-beauty-with-buffett-technical-analysis-20240918.jpg,seekingalpha.com,"Warren Buffett's interest in Ulta Beauty suggests potential undervaluation, attracting attention from bottom fishers despite our focus on momentum investing. Bottom fishing is highly regarded on Wall St. for its difficulty, as it involves identifying winners that the market hates. Our SID scoring system tracks ULTA for a potential shift from a Sell to a Hold signal, indicating upward momentum.",https://seekingalpha.com/article/4721812-bottom-fishing-ulta-beauty-with-buffett-technical-analysis
ULTA,2024-09-17 11:05:50,ULTA Stock Tumbles 27% in 6 Months: What's Next for Investors?,https://images.financialmodelingprep.com/news/ulta-stock-tumbles-27-in-6-months-whats-next-20240917.jpg,zacks.com,"While Ulta Beauty has been a leader in the beauty retail space, the recent financial performance and emerging industry challenges present near-term concerns.",https://www.zacks.com/stock/news/2337217/ulta-stock-tumbles-27-in-6-months-what-s-next-for-investors?cid=CS-STOCKNEWSAPI-FT-analyst_blog|most_popular_stocks-2337217
ULTA,2024-09-17 04:39:00,3 Warren Buffett Stocks That Are Screaming Buys Right Now,https://images.financialmodelingprep.com/news/3-warren-buffett-stocks-that-are-screaming-buys-right-20240917.jpg,fool.com,Coca-Cola is still an all-weather stock for a choppy market. American Express' business model can withstand some tough macro headwinds.,https://www.fool.com/investing/2024/09/17/3-warren-buffett-stocks-that-are-screaming-buys-ri/
ULTA,2024-09-14 08:00:00,3 Warren Buffett Stocks to Load Up on Right Now,https://images.financialmodelingprep.com/news/3-warren-buffett-stocks-to-load-up-on-right-20240914.jpg,fool.com,"This top artificial intelligence (AI) stock is trading at its lowest valuation in years. Considering its growth potential, this beauty retailer is trading at a deep discount.",https://www.fool.com/investing/2024/09/14/3-warren-buffett-stocks-to-load-up-on-right-now/
ULTA,2024-09-13 03:30:00,2 Stocks That Could Create Lasting Generational Wealth,https://images.financialmodelingprep.com/news/2-stocks-that-could-create-lasting-generational-wealth-20240913.jpg,fool.com,"As distributor PepsiCo slows its purchases of Celsius' beverages, the market is fretting over the energy drink maker's growth potential. The market is pricing in minimal expectations for Ulta Beauty, yet it remains a leader in its niche.",https://www.fool.com/investing/2024/09/13/2-stocks-that-could-create-lasting-generational-we/
ULTA,2024-09-12 09:06:00,This Ridiculously Cheap Warren Buffett Stock Could Make You Richer,https://images.financialmodelingprep.com/news/this-ridiculously-cheap-warren-buffett-stock-could-make-you-richer-20240912.jpg,fool.com,"Ulta Beauty's stock tumbled after it slashed its outlook for fiscal 2024. But its balance sheet is strong, and its valuations are attractive.",https://www.fool.com/investing/2024/09/12/this-ridiculously-cheap-warren-buffett-stock-could/
ULTA,2024-09-12 04:30:00,Warren Buffett Is Selling Apple Stock and Buying This Little-Known Stock Instead,https://images.financialmodelingprep.com/news/warren-buffett-is-selling-apple-stock-and-buying-this-20240912.jpg,fool.com,"Berkshire Hathaway greatly reduced its stake in Apple in the second quarter, while buying shares of the lesser-known retailer Ulta Beauty. Apple has a strong presence in several consumer electronics markets, and it operates the most popular mobile app store, but the stock is expensive.",https://www.fool.com/investing/2024/09/12/warren-buffett-sell-apple-stock-buy-lesser-stock/
ULTA,2024-09-10 14:43:41,Ulta Beauty: 4 Traits That Make It A Berkshire Hathaway Stock,https://images.financialmodelingprep.com/news/ulta-beauty-4-traits-that-make-it-a-berkshire-20240910.jpg,seekingalpha.com,"Ulta Beauty has dropped 34% from its all-time high, but historically, buying large dips in ULTA stock has been profitable. Despite short-term issues like expected earnings decline and stagnant revenue, the beauty market's growth should drive future gains. Ulta Beauty is currently undervalued, with modest growth priced in, and possesses key competitive advantages and characteristics of Berkshire Hathaway stocks.",https://seekingalpha.com/article/4720259-ulta-beauty-4-traits-that-make-it-a-berkshire-hathaway-stock
ULTA,2024-09-09 09:00:47,Ulta Beauty Doubles Down on Social Media and Digital Strategy,https://images.financialmodelingprep.com/news/ulta-beauty-doubles-down-on-social-media-and-digital-20240909.jpg,pymnts.com,"Ulta Beauty is transforming its brand image into a social powerhouse, capitalizing on a surge of digital engagement to elevate its market presence. During the company's second-quarter earnings call (Aug. 29), CEO Dave Kimbell revealed that despite a modest net sales increase (0.9%) to $2.",https://www.pymnts.com/news/retail/2024/ulta-beauty-doubles-down-on-social-media-and-digital-strategy/
ULTA,2024-09-09 04:30:00,3 Value Stocks to Buy as Berkshire Hathaway Hits an All-Time High on Warren Buffett's Birthday,https://images.financialmodelingprep.com/news/3-value-stocks-to-buy-as-berkshire-hathaway-hits-20240909.jpg,fool.com,Occidental Petroleum's share price is hovering around its lowest level in more than two years. Mastercard showcases that true value lies in future earnings growth.,https://www.fool.com/investing/2024/09/09/3-value-stocks-buy-berkshire-hathaway-buffett/
ULTA,2024-09-08 06:02:00,Warren Buffett Trimmed His Apple Stake. Here's What He Bought Instead.,https://images.financialmodelingprep.com/news/warren-buffett-trimmed-his-apple-stake-heres-what-he-20240908.jpg,fool.com,Warren Buffett sold a major slice of Berkshire Hathaway's Apple position in Q2. He bought shares of Occidental Petroleum and Ulta Beauty.,https://www.fool.com/investing/2024/09/08/warren-buffett-trimmed-his-apple-stake-heres-what/
ULTA,2024-09-07 14:20:00,Why Is Warren Buffett Buying Up Shares of This Retailer?,https://images.financialmodelingprep.com/news/why-is-warren-buffett-buying-up-shares-of-this-retailer-20240907.jpg,fool.com,"Ulta Beauty's business is easy to understand, and the demand has existed for thousands of years. The company earns a good profit, and the stock trades at a reasonable valuation.",https://www.fool.com/investing/2024/09/07/why-is-buffett-buying-up-shares-of-this-retailer/
ULTA,2024-09-06 11:10:51,The Fading Allure Of Ulta (Rating Downgrade),https://images.financialmodelingprep.com/news/the-fading-allure-of-ulta-rating-downgrade-20240906.jpg,seekingalpha.com,"Ulta's recent financial performance shows increased inventory (10%) alongside falling comp sales and profits, indicating unsuccessful attempts to gain market share through pricing strategies. Online competitors like Amazon and Walmart are emerging as significant threats in the beauty product market, offering lower prices and a wider range of products. Ulta lacks differentiation in in-store services compared to Sephora, which offers more polished beauty consultations that effectively increase sales conversion.",https://seekingalpha.com/article/4719539-the-fading-allure-of-ulta-rating-downgrade
